"Time / ps","DonorIdx","AccptIdx","PHT / eV"
10050.0,96,94,0.10231226550134948
10050.0,96,57,0.0820551182198145
10100.0,96,94,-0.12919237360819086
10100.0,96,57,0.06356226563983715
10150.0,96,94,0.15430656004599042
10150.0,96,57,-0.00019184915352820007
10200.0,96,94,0.05166611422186935
10200.0,96,57,-0.12109165696956659
10250.0,96,94,0.08635020926834398
10250.0,96,57,0.0345835068100907
10300.0,96,94,-0.05428136223817115
10300.0,96,57,0.06971249933531677
10350.0,96,94,0.10533387091689494
10350.0,96,57,-0.05569413884165969
10400.0,96,94,-0.07756594285178067
10400.0,96,57,-0.08109796634885383
10450.0,96,94,0.09725376738017524
10450.0,96,57,-0.0945018179810502
10500.0,96,94,0.12342209178726556
10500.0,96,57,0.10736307461739363
10550.0,96,94,-0.05833764000258296
10550.0,96,57,0.09332749474230316
10600.0,96,94,0.0803893437293617
10600.0,96,57,-0.13157233802421642
10650.0,96,94,0.05797936429469056
10650.0,96,57,0.08890655811108324
10700.0,96,94,-0.08001666360226317
10700.0,96,57,0.12161166589188885
10750.0,96,94,-0.08178746525781401
10750.0,96,57,-0.1603880482267338
10800.0,96,94,-0.05822005745723201
10800.0,96,57,-0.06584790516746833
10850.0,96,94,-0.060802831482158974
10850.0,96,57,-0.13979566412684588
10900.0,96,94,0.13752051984849598
10900.0,96,57,-0.023474792932451215
10950.0,96,94,0.04574581092668214
10950.0,96,57,0.14833293336261352
11000.0,96,94,0.06649789681098513
11000.0,96,57,-0.11867153626041534
11050.0,96,94,-0.06099264149608057
11050.0,96,57,0.12831733806731524
11100.0,96,94,-0.07451288400715403
11100.0,96,57,-0.07209173722149323
11150.0,96,94,-0.06960174324155735
11150.0,96,57,0.01476955235923187
11200.0,96,94,0.09323062730766403
11200.0,96,57,0.09832176824622697
11250.0,96,94,-0.1407251496615991
11250.0,96,57,0.14885111554592964
11300.0,96,94,-0.08558557260168774
11300.0,96,57,0.17017380449973607
11350.0,96,94,0.07194522688044827
11350.0,96,57,-0.09090624907111597
11400.0,96,94,-0.07422584951338208
11400.0,96,57,0.008465794654000793
11450.0,96,94,0.08882697242515461
