"Time / ps","DonorIdx","AccptIdx","PHT / eV"
10050.0,96,94,-0.03865020874509298
10050.0,96,57,-0.07194092042653726
10100.0,96,94,-0.07745810111117818
10100.0,96,57,-0.10068859471974555
10150.0,96,94,-0.1393104906318133
10150.0,96,57,-0.0665059101026975
10200.0,96,94,0.09300376077403996
10200.0,96,57,-0.12466439599331154
10250.0,96,94,0.047579548831967584
10250.0,96,57,0.12976412958848413
10300.0,96,94,0.09153510369289734
10300.0,96,57,0.038097080310357946
10350.0,96,94,0.12163654759243346
10350.0,96,57,0.01213530557036711
10400.0,96,94,-0.09182621900203385
10400.0,96,57,0.1628819105161954
10450.0,96,94,-0.05773509374793634
10450.0,96,57,0.11962586259469768
10500.0,96,94,0.05918285606611973
10500.0,96,57,0.12050140513910922
10550.0,96,94,0.11502428902624316
10550.0,96,57,0.038962260105082004
10600.0,96,94,-0.07181966926359919
10600.0,96,57,0.053853877364967724
10650.0,96,94,0.08695049878061514
10650.0,96,57,0.12148455485156934
10700.0,96,94,0.06910585496112939
10700.0,96,57,0.07626676808594805
10750.0,96,94,0.07168676572916326
10750.0,96,57,0.07478567300056262
10800.0,96,94,0.06790959194428789
10800.0,96,57,-0.11273566308126584
10850.0,96,94,0.08970709277775644
10850.0,96,57,-0.12810644451181194
10900.0,96,94,0.07314917151672086
10900.0,96,57,-0.04130119906365068
10950.0,96,94,0.07428131028776552
10950.0,96,57,0.11198423343603124
11000.0,96,94,-0.08374580961193441
11000.0,96,57,0.08204082156736348
11050.0,96,94,-0.11780118186765023
11050.0,96,57,0.15688814856969618
11100.0,96,94,0.08244459266378855
11100.0,96,57,-0.11768606884238869
11150.0,96,94,-0.0688225117056715
11150.0,96,57,0.06166613166501861
11200.0,96,94,-0.08827714842783949
11200.0,96,57,0.05702324716158102
11250.0,96,94,0.11359664272460802
11250.0,96,57,0.08160294988211945
11300.0,96,94,-0.08171401247473238
11300.0,96,57,0.1022002958452239
11350.0,96,94,0.1318110413422434
11350.0,96,57,-0.026227425585100786
11400.0,96,94,-0.07599380888068527
11400.0,96,57,0.07045610680828926
11450.0,96,94,0.09346525529585355
11450.0,96,57,-0.05711801975343268
11500.0,96,94,0.072386391689235
11500.0,96,57,0.14746412718724608
11550.0,96,94,-0.09069962715719561
11550.0,96,57,-0.14587120007731147
11600.0,96,94,0.09290858150741989
11600.0,96,57,-0.04125754696265195
11650.0,96,94,0.09549054436299388
11650.0,96,57,0.05949634446193278
11700.0,96,94,0.19149476348143477
11700.0,96,57,-0.0573306785694624
11750.0,96,94,0.148797786791817
11750.0,96,57,-0.03323664276239238
11800.0,96,94,0.1579656859089031
11800.0,96,57,0.0015750399398239351
11850.0,96,94,0.1415597247914192
11850.0,96,57,0.05607513545176576
11900.0,96,94,-0.05906720249772337
11900.0,96,57,0.12190277796904912
11950.0,96,94,0.11347564365385406
11950.0,96,57,-0.0666611267052384
12000.0,96,94,-0.0828343735060165
12000.0,96,57,-0.08431659792538905
12050.0,96,94,-0.10762929581854316
12050.0,96,57,0.13315300888945714
12100.0,96,94,0.16632148547003348
12100.0,96,57,0.022906036859037655
12150.0,96,94,0.08961872459755027
