"Time / ps","DonorIdx","AccptIdx","PHT / eV"
10050.0,39,106,-0.1328260814353079
10050.0,39,40,-0.025569615628795464
10100.0,39,106,0.15027744331237636
10100.0,39,40,0.020364852189963138
10150.0,39,106,0.17848101219637855
10150.0,39,40,-0.0018720516010636212
10200.0,39,106,-0.1416397576170692
10200.0,39,40,-0.016559860122380584
10250.0,39,106,-0.1203599629712117
10250.0,39,40,-0.031626679958120844
10300.0,39,106,0.11608694146432387
10300.0,39,40,-0.006295709766599158
10350.0,39,106,0.18037533042341392
10350.0,39,40,-0.030260832900519438
10400.0,39,106,-0.21779602369261622
10400.0,39,40,-0.03047436329715328
10450.0,39,106,0.16911714080032403
10450.0,39,40,-0.012924198339345133
10500.0,39,106,-0.10928104609637856
10500.0,39,40,-0.0155730125338355
10550.0,39,106,-0.13147817159744862
10550.0,39,40,-0.014862421324056395
10600.0,39,106,0.14407066307255062
10600.0,39,40,-0.010317777194904239
10650.0,39,106,0.15747748738327222
10650.0,39,40,-0.03936870394235982
10700.0,39,106,-0.16374170138979702
10700.0,39,40,-0.006146660165091966
10750.0,39,106,-0.0899151473797583
10750.0,39,40,0.0020056777192726514
10800.0,39,106,-0.16539686994775774
10800.0,39,40,-0.049507183634348285
10850.0,39,106,0.14294132904216084
10850.0,39,40,-0.015390673126580963
10900.0,39,106,0.11466691682777787
10900.0,39,40,-0.05277096242522419
10950.0,39,106,-0.1622375325749366
10950.0,39,40,-0.037793166717970304
11000.0,39,106,-0.14773379546176366
11000.0,39,40,0.01648510189655647
11050.0,39,106,-0.11009665575614937
11050.0,39,40,0.022597350911050834
11100.0,39,106,-0.09009721896687756
11100.0,39,40,0.022752854026856836
11150.0,39,106,-0.14644575975868865
11150.0,39,40,0.03552960410462661
11200.0,39,106,-0.09559864627757031
11200.0,39,40,0.09910851482888298
11250.0,39,106,-0.1300502043347368
11250.0,39,40,0.022823069989243144
11300.0,39,106,-0.13122409388891398
11300.0,39,40,0.012512881682729859
11350.0,39,106,-0.12998032088248365
11350.0,39,40,-0.02041991986093293
11400.0,39,106,0.21867082555996215
11400.0,39,40,0.03518667535747368
11450.0,39,106,0.14812249633579302
11450.0,39,40,0.02875216481581401
11500.0,39,106,0.16350698765184246
11500.0,39,40,-0.012640705898739871
11550.0,39,106,0.2249283206084476
11550.0,39,40,-0.01669190940627669
11600.0,39,106,-0.14024903003029815
11600.0,39,40,0.00015100178479135048
11650.0,39,106,0.20263291167436392
11650.0,39,40,-0.017940310285613416
11700.0,39,106,0.18230915190605643
11700.0,39,40,-0.027604578918634645
11750.0,39,106,-0.09759285943450632
11750.0,39,40,0.019026584362739088
11800.0,39,106,-0.17785530734873695
11800.0,39,40,0.01634449942258802
11850.0,39,106,-0.20163959453183405
11850.0,39,40,-0.007929037056904937
11900.0,39,106,-0.16061930119880247
11900.0,39,40,-0.025495152296348765
11950.0,39,106,0.1721462506491782
11950.0,39,40,-0.04814263405211659
12000.0,39,106,0.08983426554503113
12000.0,39,40,0.017105410452122313
12050.0,39,106,0.12349628316004661
12050.0,39,40,0.016124556696922206
12100.0,39,106,0.13847166527492794
12100.0,39,40,0.02015183484091677
12150.0,39,106,0.15001294918842914
12150.0,39,40,0.015782324918567226
12200.0,39,106,0.10580343670251768
12200.0,39,40,0.0036766856003391723
12250.0,39,106,0.1364987915925127
12250.0,39,40,-0.020047214032394067
12300.0,39,106,-0.19500495089449138
12300.0,39,40,0.01717942629529753
12350.0,39,106,0.08849386850437826
12350.0,39,40,-0.022304060102530467
12400.0,39,106,0.17177392466151972
12400.0,39,40,-0.025826852921522477
12450.0,39,106,0.15067912675297962
12450.0,39,40,-0.07279142136362567
12500.0,39,106,-0.20173932905702474
12500.0,39,40,0.04850802489328733
12550.0,39,106,0.14752296552317487
12550.0,39,40,0.029131203683373658
12600.0,39,106,-0.21213271795016078
12600.0,39,40,0.02048142882501054
12650.0,39,106,0.06887126061966019
12650.0,39,40,0.012902768649748314
12700.0,39,106,0.10717710483215473
12700.0,39,40,0.04342950402632564
12750.0,39,106,0.1889785065827749
12750.0,39,40,0.003951478950790635
12800.0,39,106,-0.12804368307840563
12800.0,39,40,-0.014671119436578728
12850.0,39,106,-0.17235911890505468
12850.0,39,40,0.015209994626154459
12900.0,39,106,-0.1301807746349943
12900.0,39,40,0.025151767941503617
12950.0,39,106,0.051664544130082916
