"Time / ps","DonorIdx","AccptIdx","PHT / eV"
10050.0,96,94,-0.07796838381973903
10050.0,96,57,-0.09667924960822954
10100.0,96,94,-0.09440314795402564
10100.0,96,57,0.012484807475483377
10150.0,96,94,0.04935225512493577
10150.0,96,57,0.1611452249314609
10200.0,96,94,-0.06415595441866358
10200.0,96,57,0.10901760841088515
10250.0,96,94,0.04506631692330742
10250.0,96,57,0.05925659570510122
10300.0,96,94,0.04194893216108543
10300.0,96,57,-0.16706572136994072
10350.0,96,94,0.08015576272288177
10350.0,96,57,0.07359746685801644
10400.0,96,94,-0.06138760115429154
10400.0,96,57,0.10334237944902334
10450.0,96,94,0.06690264377983898
10450.0,96,57,0.11775324134060007
10500.0,96,94,-0.04750228013156889
10500.0,96,57,-0.045226761814246993
10550.0,96,94,0.10675707444230717
10550.0,96,57,-0.062315866893437905
10600.0,96,94,0.04536368989114082
10600.0,96,57,0.020133219531566354
10650.0,96,94,0.09003180093712031
10650.0,96,57,-0.03943347433288136
10700.0,96,94,0.1266643370061957
10700.0,96,57,0.07648414260220583
10750.0,96,94,-0.05005493086999979
10750.0,96,57,-0.0749718833806932
10800.0,96,94,-0.06245842759067261
10800.0,96,57,0.08067413063145473
10850.0,96,94,0.05522021944945522
10850.0,96,57,-0.08751637176384253
10900.0,96,94,-0.03638211887169345
10900.0,96,57,-0.1263130380724945
10950.0,96,94,-0.08382468890594658
10950.0,96,57,-0.021866603297457685
11000.0,96,94,-0.06418059142908021
11000.0,96,57,-0.1589037744933134
11050.0,96,94,0.07793293224850256
11050.0,96,57,-0.08557141841583317
11100.0,96,94,-0.0866836517268974
11100.0,96,57,0.08769481522078598
11150.0,96,94,0.06132309047956575
11150.0,96,57,0.1026356237293968
11200.0,96,94,0.05527042331648851
11200.0,96,57,-0.12659368539237675
11250.0,96,94,-0.1275079651538799
11250.0,96,57,0.07932177149063732
11300.0,96,94,0.12405897458458365
11300.0,96,57,0.09959370054406289
11350.0,96,94,-0.06407655449969436
11350.0,96,57,-0.036458001939859576
11400.0,96,94,-0.07621872915484137
11400.0,96,57,-0.06349162495121957
11450.0,96,94,0.0981704282964339
11450.0,96,57,-0.046661251507165644
11500.0,96,94,-0.0814829409656593
11500.0,96,57,0.1547634993428874
11550.0,96,94,-0.11624646760215007
11550.0,96,57,0.0239200283247941
11600.0,96,94,-0.07853885179417637
11600.0,96,57,-0.06062347188040725
11650.0,96,94,-0.07581384902663096
11650.0,96,57,0.10225470550382343
11700.0,96,94,-0.09791428852330535
11700.0,96,57,0.06748299654277361
11750.0,96,94,0.06302206708517526
11750.0,96,57,0.0868915359803983
11800.0,96,94,-0.04685547429133574
11800.0,96,57,0.10784715568834445
11850.0,96,94,-0.05137095108945638
11850.0,96,57,-0.09828411425564997
11900.0,96,94,-0.11266991315011415
11900.0,96,57,-0.07102577719958565
11950.0,96,94,-0.1635341005477195
11950.0,96,57,0.08368890001993722
12000.0,96,94,-0.08461707890533902
12000.0,96,57,-0.10351768433296989
12050.0,96,94,0.05222792685082212
12050.0,96,57,0.09231207366253756
12100.0,96,94,-0.06803185953154282
12100.0,96,57,-0.07644850397043504
12150.0,96,94,0.0797838602182479
12150.0,96,57,0.10327834955960649
12200.0,96,94,0.0748860802845348
12200.0,96,57,-0.007202161765808901
12250.0,96,94,0.06673057964121393
12250.0,96,57,0.12925972837278787
12300.0,96,94,-0.07563289881111925
12300.0,96,57,-0.12104270938864774
12350.0,96,94,0.05136916607233516
12350.0,96,57,-0.1630953307534363
12400.0,96,94,0.07010758936842953
12400.0,96,57,-0.10100170497073858
12450.0,96,94,-0.08556758017326664
12450.0,96,57,0.004849059647175842
12500.0,96,94,0.027626890863783567
12500.0,96,57,0.09192411704485576
12550.0,96,94,-0.06169101207579265
12550.0,96,57,-0.04073245082449309
12600.0,96,94,-0.07176483023030007
12600.0,96,57,-0.09204486752107295
12650.0,96,94,0.0714092313226709
12650.0,96,57,-0.07209754407276388
12700.0,96,94,0.014578065464161707
12700.0,96,57,-0.019741749106484293
12750.0,96,94,0.08133686435319805
12750.0,96,57,0.03870907766292222
12800.0,96,94,0.0851651047966492
12800.0,96,57,0.1195260574317787
12850.0,96,94,-0.060945405346765076
12850.0,96,57,0.09364427466720626
12900.0,96,94,-0.0453975083618476
12900.0,96,57,-0.033529057422787785
12950.0,96,94,0.11593498742401175
12950.0,96,57,-0.07041973172645911
13000.0,96,94,0.0552107306069697
13000.0,96,57,-0.11601248383154478
13050.0,96,94,-0.0683284989835366
13050.0,96,57,0.1339203494626156
13100.0,96,94,0.11342495391288493
13100.0,96,57,-0.09736802499431121
13150.0,96,94,0.04738730514609572
13150.0,96,57,0.06995758277329514
13200.0,96,94,0.0724671123929318
13200.0,96,57,-0.1451829753580447
13250.0,96,94,0.02658198672007048
13250.0,96,57,0.1257966914653767
13300.0,96,94,0.08900714750428755
13300.0,96,57,-0.11421863236045902
13350.0,96,94,0.03850129763747073
13350.0,96,57,0.06504578041576511
13400.0,96,94,-0.055607424311522026
13400.0,96,57,-0.045724718293539975
13450.0,96,94,-0.05176655051357823
13450.0,96,57,0.14430862291730795
13500.0,96,94,-0.07074770962108984
13500.0,96,57,0.07420539739802386
13550.0,96,94,0.0908051322553019
13550.0,96,57,0.06217286282795941
13600.0,96,94,-0.09293005255904747
13600.0,96,57,-0.08496339032077793
13650.0,96,94,0.07066216652579944
13650.0,96,57,-0.040151297574187186
13700.0,96,94,-0.0387758008655671
13700.0,96,57,0.08009643401729673
13750.0,96,94,0.1049618176605561
13750.0,96,57,0.09482455798993185
13800.0,96,94,-0.041485920141335064
13800.0,96,57,0.10899573957655406
13850.0,96,94,0.09964443659377967
13850.0,96,57,-0.12093242780082271
13900.0,96,94,-0.051046375539085934
13900.0,96,57,0.14294740850398607
13950.0,96,94,-0.1417497391979558
13950.0,96,57,-0.17037538298182028
14000.0,96,94,-0.05144240430519019
14000.0,96,57,-0.0830803449305581
14050.0,96,94,0.04748267612307232
14050.0,96,57,0.04167803051797566
14100.0,96,94,-0.052217216624070854
14100.0,96,57,0.11286782874791662
14150.0,96,94,0.047859217461098655
14150.0,96,57,0.1531550118715467
14200.0,96,94,0.14431730120798011
14200.0,96,57,0.08356907131547758
14250.0,96,94,-0.04095219951978972
14250.0,96,57,-0.10706416075915585
14300.0,96,94,-0.09354865975732725
14300.0,96,57,0.12111790374660858
14350.0,96,94,-0.06202713144413177
14350.0,96,57,-0.1123042510577855
14400.0,96,94,0.10069856653930873
14400.0,96,57,-0.09425899736218875
14450.0,96,94,-0.022691234983798415
14450.0,96,57,-0.10275407078759737
14500.0,96,94,-0.058907540169718275
14500.0,96,57,0.037259092966433545
