"Time / ps","DonorIdx","AccptIdx","PHT / eV"
5050.0,96,94,0.03560790196766233
5050.0,96,57,-0.008775567647492596
5100.0,96,94,0.02298135043840373
5100.0,96,57,-0.01739795034680627
5150.0,96,94,-0.039274880498627596
5150.0,96,57,0.036010114581951976
5200.0,96,94,-0.02810820172813687
5200.0,96,57,0.002023334440361205
5250.0,96,94,-0.03323515960593725
5250.0,96,57,-0.052120037637336275
5300.0,96,94,-0.005489929910105279
5300.0,96,57,-0.05395097691970158
5350.0,96,94,0.04345123505720533
5350.0,96,57,0.04619558692954196
5400.0,96,94,0.05602750537865983
5400.0,96,57,-0.0965187838856461
5450.0,96,94,0.038276636478190684
5450.0,96,57,0.051155918561924404
5500.0,96,94,0.02044758630127639
5500.0,96,57,-0.07747982185264489
5550.0,96,94,-0.06534795264431519
5550.0,96,57,0.07928837744460343
5600.0,96,94,-0.0397729955348113
5600.0,96,57,0.0081265301784721
5650.0,96,94,-0.024966924013243914
5650.0,96,57,-0.04999102849702052
5700.0,96,94,0.025534196884235926
5700.0,96,57,0.05779077878611447
5750.0,96,94,-0.030822247151225352
5750.0,96,57,-0.04590219308916494
5800.0,96,94,-0.023802828824437575
5800.0,96,57,0.029201166085538407
5850.0,96,94,-0.08751404629749576
5850.0,96,57,0.02449715720981713
5900.0,96,94,-0.019495409924407178
5900.0,96,57,-0.025329348199926785
5950.0,96,94,-0.07161060338749779
5950.0,96,57,-0.05481688113870947
6000.0,96,94,0.022418173793547855
6000.0,96,57,0.0040583111650474915
6050.0,96,94,-0.035813549972091775
6050.0,96,57,-0.09111572987882374
6100.0,96,94,0.03175072537617709
6100.0,96,57,-0.0233511697606594
6150.0,96,94,-0.0061521660046061815
6150.0,96,57,-0.173597446763281
6200.0,96,94,-0.019914673752862662
6200.0,96,57,0.07258549653908077
6250.0,96,94,-0.042686676536980266
6250.0,96,57,-0.06918317424344252
6300.0,96,94,0.035471167342561054
6300.0,96,57,0.03965898809788726
6350.0,96,94,0.0257914929549909
6350.0,96,57,0.07079352489758732
6400.0,96,94,-0.05152471317618751
6400.0,96,57,-0.029458698372400796
6450.0,96,94,-0.028007049772207755
6450.0,96,57,0.061614755276334636
6500.0,96,94,-0.06585808704176074
6500.0,96,57,-0.01173875456035503
6550.0,96,94,0.023446755879006173
6550.0,96,57,0.08761692302822972
6600.0,96,94,0.02542815901130009
6600.0,96,57,0.08043501058584863
6650.0,96,94,0.028204975836749965
6650.0,96,57,-0.09325978651663124
6700.0,96,94,-0.02733993995510924
6700.0,96,57,-0.07955150207379404
6750.0,96,94,0.04561019712083469
6750.0,96,57,-0.11662664491663459
6800.0,96,94,-0.021376723605558784
6800.0,96,57,-0.05930831318928105
6850.0,96,94,0.008948617680505507
6850.0,96,57,-0.09584493129491985
6900.0,96,94,0.02812704540189543
6900.0,96,57,-0.08515777646242909
6950.0,96,94,0.030677530008042825
6950.0,96,57,-0.07213534223010024
7000.0,96,94,0.01136511906738464
7000.0,96,57,-0.10932425805301609
7050.0,96,94,-0.03910014156330541
7050.0,96,57,-0.0573641493264088
7100.0,96,94,-0.013063631198506388
7100.0,96,57,-0.18922450158641618
7150.0,96,94,0.035161464455094216
7150.0,96,57,0.1545751303690645
7200.0,96,94,0.06392384451884915
7200.0,96,57,0.09258751868351413
7250.0,96,94,0.03477374183955815
7250.0,96,57,0.08352771573818202
7300.0,96,94,-0.05893980434149528
7300.0,96,57,0.00742334035181483
7350.0,96,94,-0.031893467067269386
7350.0,96,57,-0.011887912944490077
7400.0,96,94,-0.03268096433675495
7400.0,96,57,0.028241580424757082
7450.0,96,94,0.04165349638370982
7450.0,96,57,0.02599069264209135
7500.0,96,94,0.008140775043840684
7500.0,96,57,-0.0919035797857454
7550.0,96,94,-0.029340452236062627
7550.0,96,57,0.00571689056511381
7600.0,96,94,0.034808590939599635
7600.0,96,57,-0.023483277794528676
7650.0,96,94,-0.04227580177871468
7650.0,96,57,0.024174689393852467
7700.0,96,94,0.03609084948541156
7700.0,96,57,-0.07650139354164748
7750.0,96,94,0.05127800341106877
7750.0,96,57,0.1299983823898027
7800.0,96,94,0.035147551806525144
7800.0,96,57,0.11648585479184956
7850.0,96,94,0.06286115125427408
7850.0,96,57,0.028879592471236212
7900.0,96,94,0.036684248212856936
7900.0,96,57,0.05134249791513958
7950.0,96,94,0.034597706878783385
7950.0,96,57,-0.05104898618774209
8000.0,96,94,0.020882918381586575
8000.0,96,57,-0.09624713178449133
8050.0,96,94,-0.04015651161877043
8050.0,96,57,-0.08840583359919316
8100.0,96,94,0.051742010254253276
8100.0,96,57,0.06294647178109833
8150.0,96,94,0.014443722913612074
8150.0,96,57,-0.09856074763433745
8200.0,96,94,0.041259899808069996
8200.0,96,57,-0.003594164701055078
8250.0,96,94,-0.02579625477545353
8250.0,96,57,0.12591542597422756
