"Time / ps","DonorIdx","AccptIdx","PHT / eV"
10050.0,39,106,-0.14557731021659379
10050.0,39,40,0.008398602527638202
10100.0,39,106,0.08962138938273971
10100.0,39,40,0.019629576816928854
10150.0,39,106,0.24222485364086427
10150.0,39,40,-0.0025056742441011523
10200.0,39,106,-0.18858757181907515
10200.0,39,40,0.009989853994580265
10250.0,39,106,0.20706630670270398
10250.0,39,40,0.00028729137495206284
10300.0,39,106,-0.13613064208298334
10300.0,39,40,-0.007929267987643537
10350.0,39,106,0.13700196427116498
10350.0,39,40,-0.02739980613062006
10400.0,39,106,-0.15317128237307978
10400.0,39,40,0.014449077410463229
10450.0,39,106,-0.1366887971027014
10450.0,39,40,-0.01487803672960363
10500.0,39,106,0.11943971232667273
10500.0,39,40,0.03668142787219197
10550.0,39,106,-0.16710805546728794
10550.0,39,40,-0.007730045920069693
10600.0,39,106,-0.1698508690410738
10600.0,39,40,0.07264708734984042
10650.0,39,106,-0.1769578260772083
10650.0,39,40,0.04199739467709565
10700.0,39,106,-0.21321456302770328
10700.0,39,40,0.025123647753245913
10750.0,39,106,-0.1346727606865308
10750.0,39,40,0.023960316959996935
10800.0,39,106,0.1988956770332525
10800.0,39,40,-0.007546335141096602
10850.0,39,106,0.17422803560187233
10850.0,39,40,0.009588574555700327
10900.0,39,106,0.17294862094545374
10900.0,39,40,0.027567563508262716
10950.0,39,106,-0.18007899977452269
10950.0,39,40,0.013201061862828885
11000.0,39,106,0.2337829248325011
11000.0,39,40,-0.036225834845701486
11050.0,39,106,-0.11681666920114415
11050.0,39,40,0.006466040903051064
11100.0,39,106,-0.19271970855594936
11100.0,39,40,-0.010509460351907933
11150.0,39,106,0.13674732963485145
11150.0,39,40,-0.05131856566810421
11200.0,39,106,-0.1455410817053531
11200.0,39,40,-0.01221072127443538
11250.0,39,106,0.16263456832435813
11250.0,39,40,0.03497343393496268
11300.0,39,106,-0.17183176953711216
11300.0,39,40,0.02898727994256593
11350.0,39,106,0.2928357346723088
11350.0,39,40,0.0029189249692585495
11400.0,39,106,0.19319018886875375
11400.0,39,40,0.021069918298310144
11450.0,39,106,-0.17270536508496523
11450.0,39,40,0.01259495747921733
11500.0,39,106,-0.18637854313055374
11500.0,39,40,0.018592247921219062
11550.0,39,106,0.13186668683635158
11550.0,39,40,-0.018039831266918837
11600.0,39,106,0.14985392182908513
11600.0,39,40,0.005093698022579532
11650.0,39,106,0.16974801033529002
11650.0,39,40,0.021554059800463793
11700.0,39,106,-0.10545388996512625
11700.0,39,40,-0.011373625518066845
11750.0,39,106,-0.13206361752206017
11750.0,39,40,-0.020980152267912344
11800.0,39,106,-0.24033197826953892
11800.0,39,40,0.025476426440183286
11850.0,39,106,0.1615924496452195
11850.0,39,40,0.027038117025527605
11900.0,39,106,-0.14837293064157725
11900.0,39,40,-0.017517600805873054
11950.0,39,106,-0.07788558519821673
11950.0,39,40,0.018494650070188638
12000.0,39,106,0.17408859287766693
12000.0,39,40,0.03951662262341428
12050.0,39,106,0.20551858494611813
12050.0,39,40,0.013142556290157897
12100.0,39,106,0.1792678762353636
12100.0,39,40,0.0204413684685305
12150.0,39,106,0.14135051917716532
12150.0,39,40,0.009472397389860547
12200.0,39,106,-0.1562031991297388
12200.0,39,40,0.0066435427450625886
12250.0,39,106,0.14693204207695235
12250.0,39,40,0.026044998221291908
12300.0,39,106,0.24379392362584126
12300.0,39,40,-0.021567978094776136
12350.0,39,106,0.10567999008522264
12350.0,39,40,-0.008399963956695133
12400.0,39,106,-0.20231220480523612
12400.0,39,40,0.0008555683667012023
12450.0,39,106,0.246099794421546
12450.0,39,40,-0.04476615677671022
12500.0,39,106,-0.24623212269793782
12500.0,39,40,-0.02238256268363945
12550.0,39,106,-0.14661762147525076
12550.0,39,40,0.015418130626195934
12600.0,39,106,0.14053643309732222
12600.0,39,40,-0.016528667151057084
12650.0,39,106,-0.21119543527029547
12650.0,39,40,-0.02695911286289806
12700.0,39,106,-0.05614612262832758
12700.0,39,40,-0.03881918129510217
12750.0,39,106,0.15159935259798257
12750.0,39,40,-0.02587613881641755
12800.0,39,106,0.1423774224181898
12800.0,39,40,0.051394416193229896
12850.0,39,106,-0.1322242077153442
12850.0,39,40,-0.020201651745558526
12900.0,39,106,-0.08551452909510485
12900.0,39,40,-0.009996136006785164
12950.0,39,106,0.148908256965597
12950.0,39,40,-0.017479752265902693
13000.0,39,106,-0.1407405378662597
13000.0,39,40,-0.027024705554406305
13050.0,39,106,-0.127412032690377
13050.0,39,40,-0.02092932325395924
13100.0,39,106,0.18676622495779835
13100.0,39,40,0.05311929104625415
13150.0,39,106,0.16671732683386808
13150.0,39,40,-0.020508612565969444
13200.0,39,106,0.1852988559740618
13200.0,39,40,0.02897486683126781
13250.0,39,106,0.1449695040039416
13250.0,39,40,0.007889042681526121
13300.0,39,106,0.11313384102809337
13300.0,39,40,0.015516960391005022
13350.0,39,106,0.16576215478841222
13350.0,39,40,-0.015850527538593003
13400.0,39,106,0.1592045743453611
13400.0,39,40,-0.03262526144920478
13450.0,39,106,-0.12304623413582197
13450.0,39,40,-0.03887240118412348
13500.0,39,106,0.19456672889204205
13500.0,39,40,0.007383567554103909
13550.0,39,106,0.1624473014361762
13550.0,39,40,-0.030976946877945666
13600.0,39,106,0.13340792660155046
13600.0,39,40,0.04055233766966023
13650.0,39,106,-0.1798321706090447
13650.0,39,40,-0.00585235786138648
13700.0,39,106,0.16745601239394448
13700.0,39,40,-0.007485323229764826
13750.0,39,106,-0.1419948851604899
13750.0,39,40,-0.019275567207363935
13800.0,39,106,0.16020659641047022
13800.0,39,40,-0.01899496664565788
13850.0,39,106,-0.2058215411099285
13850.0,39,40,-0.046535535694202185
13900.0,39,106,0.11685774975558431
13900.0,39,40,0.035579760970414986
13950.0,39,106,0.13241039807570298
13950.0,39,40,-0.018844848776418562
14000.0,39,106,0.22475162716551775
14000.0,39,40,-0.02571808358861057
14050.0,39,106,0.12322723805223801
14050.0,39,40,0.004307772904917241
14100.0,39,106,0.07694619201270993
14100.0,39,40,-0.03195515770534421
14150.0,39,106,-0.28231196523627666
14150.0,39,40,-0.012258470619338423
14200.0,39,106,-0.19370913963062653
14200.0,39,40,0.006054428726208343
14250.0,39,106,0.1841510025174575
14250.0,39,40,-0.012703529509757564
14300.0,39,106,-0.2132765498868271
14300.0,39,40,0.013240704829737063
14350.0,39,106,0.20285386060003144
14350.0,39,40,-0.004486434666357903
14400.0,39,106,-0.22811755400319406
14400.0,39,40,-0.023303701337534254
14450.0,39,106,-0.14661915125367395
14450.0,39,40,-0.01639776504665338
14500.0,39,106,-0.10336745044503831
14500.0,39,40,-0.03368122002629025
14550.0,39,106,-0.12338578080073336
14550.0,39,40,0.0045655018947272285
14600.0,39,106,-0.20095181832807665
14600.0,39,40,-0.030328794231747107
14650.0,39,106,0.20633997368351464
14650.0,39,40,0.04649185018140584
14700.0,39,106,-0.2224230300688836
14700.0,39,40,0.026091728420821973
14750.0,39,106,-0.12101250025282688
14750.0,39,40,-0.0635777497741917
14800.0,39,106,0.05309424588511128
14800.0,39,40,0.042043021316315946
14850.0,39,106,0.15054644934754297
14850.0,39,40,-0.046271055656852175
14900.0,39,106,0.15843896061228144
14900.0,39,40,-0.003232656697312933
14950.0,39,106,-0.1927566937383429
14950.0,39,40,0.011949918232240012
15000.0,39,106,-0.1631966687976753
15000.0,39,40,0.039821293196442405
15050.0,39,106,0.13117766195770533
15050.0,39,40,0.004634887435951277
15100.0,39,106,0.21300506554461526
15100.0,39,40,0.024294600140726194
15150.0,39,106,0.20661200823806813
15150.0,39,40,0.01285804765718854
15200.0,39,106,-0.16697240466991856
15200.0,39,40,0.06064486482897507
15250.0,39,106,0.14312625521022967
15250.0,39,40,-0.046950937079739144
15300.0,39,106,-0.17673686067320912
15300.0,39,40,-0.01147361667781524
15350.0,39,106,0.12783882254655696
15350.0,39,40,-0.004198514337404574
15400.0,39,106,-0.14492866842067972
15400.0,39,40,-0.01882209431900481
15450.0,39,106,0.1562143551720979
15450.0,39,40,0.000682723548408838
15500.0,39,106,-0.11629966354141107
15500.0,39,40,0.010558929688969968
15550.0,39,106,0.25129893945036424
15550.0,39,40,0.00969296054520986
15600.0,39,106,0.11952624922432054
15600.0,39,40,0.021212683775844107
15650.0,39,106,0.18260664702008297
15650.0,39,40,-0.022099485373368456
15700.0,39,106,-0.15747739494672047
15700.0,39,40,0.0023804140145356036
15750.0,39,106,-0.10161258963158606
15750.0,39,40,0.048158061424191795
15800.0,39,106,-0.12968887789242103
15800.0,39,40,0.014399939525848154
15850.0,39,106,0.1962861378972966
15850.0,39,40,-0.01500802174265626
15900.0,39,106,-0.18867323296625574
15900.0,39,40,-0.041261824363508746
15950.0,39,106,0.15042656723269573
15950.0,39,40,-0.01623356663072308
16000.0,39,106,0.12486771856468117
16000.0,39,40,0.014886052231568702
16050.0,39,106,0.15006347568147232
16050.0,39,40,0.026580386528489687
16100.0,39,106,-0.2568617346521196
16100.0,39,40,-0.008670250311893796
16150.0,39,106,0.15509416998628398
16150.0,39,40,-0.01953796993088108
16200.0,39,106,0.19110820069574258
16200.0,39,40,-0.03374197290832213
16250.0,39,106,-0.1595039051887317
16250.0,39,40,0.009286567129247861
16300.0,39,106,-0.1656789895827144
16300.0,39,40,0.009129228629021123
16350.0,39,106,-0.17286037228806891
16350.0,39,40,-0.03848835589888592
16400.0,39,106,-0.16169880451683608
16400.0,39,40,0.026258563594469528
16450.0,39,106,0.2668628347386048
16450.0,39,40,0.020458267146600775
16500.0,39,106,-0.22643849592841597
16500.0,39,40,0.04605543117474697
16550.0,39,106,0.13734723771591414
16550.0,39,40,0.004750271991058153
16600.0,39,106,0.09870140815939447
16600.0,39,40,0.02488423834388609
16650.0,39,106,0.11793595791513815
16650.0,39,40,0.024341522453920107
16700.0,39,106,-0.14406079177588554
16700.0,39,40,0.02574583019183526
16750.0,39,106,0.14275531498633165
16750.0,39,40,-0.001067568786628976
16800.0,39,106,-0.13185106906152544
16800.0,39,40,0.040153338596227856
16850.0,39,106,-0.21935983702438872
16850.0,39,40,-0.006607690767351761
16900.0,39,106,-0.21379722965401046
16900.0,39,40,-0.018522322854186382
16950.0,39,106,0.11353903186226816
16950.0,39,40,0.02621063260797253
17000.0,39,106,0.1339327755311494
17000.0,39,40,0.0034532999217696146
17050.0,39,106,0.16498903088630615
