"Time / ps","DonorIdx","AccptIdx","PHT / eV"
10050.0,96,94,0.0698357205518025
10050.0,96,57,0.06377418747542979
10100.0,96,94,-0.08175554448531146
10100.0,96,57,0.08430796823024185
10150.0,96,94,0.06712468526646218
10150.0,96,57,-0.14714275605718222
10200.0,96,94,0.014466460158692882
10200.0,96,57,0.13838822570718756
10250.0,96,94,-0.08755578923822996
10250.0,96,57,0.09740751273229792
10300.0,96,94,0.07585262188561794
10300.0,96,57,-0.0589759326095155
10350.0,96,94,-0.06565802678078483
10350.0,96,57,0.08623075461911835
10400.0,96,94,0.06785658401679726
10400.0,96,57,-0.06904859174076772
10450.0,96,94,-0.07308515476250851
10450.0,96,57,0.12626087665621022
10500.0,96,94,-0.025943465306613313
10500.0,96,57,0.0755383061106208
10550.0,96,94,-0.08416291276629001
10550.0,96,57,-0.04708805107370303
10600.0,96,94,-0.0783152331373676
10600.0,96,57,0.08638456665012689
10650.0,96,94,0.05289975181302134
10650.0,96,57,0.1045085628218338
10700.0,96,94,0.04602067014791757
10700.0,96,57,-0.18777523150262426
10750.0,96,94,-0.08836411531910598
10750.0,96,57,-0.14672774734356764
10800.0,96,94,0.05540704054012039
10800.0,96,57,-0.1268631298594324
10850.0,96,94,-0.07975785648181527
10850.0,96,57,0.10711934369034865
10900.0,96,94,0.07584836958882898
10900.0,96,57,0.07140742612752772
10950.0,96,94,-0.04565869622309442
10950.0,96,57,-0.1589835118164605
11000.0,96,94,0.09995830795830292
11000.0,96,57,-0.004313400230950943
11050.0,96,94,0.06014017894943929
11050.0,96,57,0.0053270976389197125
11100.0,96,94,-0.056597029729059334
11100.0,96,57,0.12320041015087728
11150.0,96,94,-0.10524428296482435
11150.0,96,57,-0.09780156418754356
11200.0,96,94,0.1879537450621417
11200.0,96,57,-0.09322368397633295
11250.0,96,94,-0.07152607825816666
11250.0,96,57,-0.03910010770870018
11300.0,96,94,0.07396530547282948
11300.0,96,57,0.11953330641338109
11350.0,96,94,-0.06813726722475712
11350.0,96,57,-0.11803154702899568
11400.0,96,94,-0.09291913935767902
11400.0,96,57,-0.09457635764347501
11450.0,96,94,-0.03639095371582124
11450.0,96,57,0.13163587397385298
11500.0,96,94,0.14753123735605958
11500.0,96,57,-0.02326396342385545
11550.0,96,94,0.08140780578336589
11550.0,96,57,0.07866485758421207
11600.0,96,94,-0.0918297566126119
11600.0,96,57,0.13577111299361733
11650.0,96,94,0.08429932326766963
11650.0,96,57,0.022457768081475964
11700.0,96,94,-0.14305834534501505
11700.0,96,57,-0.03482002161113627
11750.0,96,94,0.08322247979030258
11750.0,96,57,0.1242172480182979
11800.0,96,94,-0.06974806994019495
11800.0,96,57,0.027282306489458723
11850.0,96,94,-0.027299634399338583
11850.0,96,57,-0.05064148662793612
11900.0,96,94,-0.07265068523812064
11900.0,96,57,0.08415292357783298
11950.0,96,94,0.060045819823939875
11950.0,96,57,-0.10767722315566781
12000.0,96,94,0.05951278989949812
12000.0,96,57,0.16221148840684166
12050.0,96,94,-0.0564554236849825
12050.0,96,57,-0.09817802509246053
12100.0,96,94,-0.10433773521846898
12100.0,96,57,-0.11919409518877296
12150.0,96,94,0.08664237696026732
12150.0,96,57,0.1072433728972585
12200.0,96,94,0.06414072380479142
12200.0,96,57,-0.08410099305870503
12250.0,96,94,-0.12670891364954995
12250.0,96,57,0.056570742679806385
12300.0,96,94,-0.05775099101984915
12300.0,96,57,0.11163439445116724
12350.0,96,94,-0.10005116393555155
12350.0,96,57,0.14731387843482002
12400.0,96,94,-0.10637131736076891
12400.0,96,57,0.10817711239186034
12450.0,96,94,0.059358713693448015
12450.0,96,57,0.03593467733640747
12500.0,96,94,-0.05256543587550087
12500.0,96,57,0.10675523710602776
12550.0,96,94,-0.06887171534307585
12550.0,96,57,-0.08824067225083183
12600.0,96,94,0.11143311712274498
12600.0,96,57,0.13080801093025451
12650.0,96,94,0.06479566063895464
12650.0,96,57,-0.09815874041122356
